,VerseId,VerseContent,UntrimmedAudio
10759,REV.3.14,"â€œAndikira umumarayika ushinzwe itorero ry'Imana ry'i Lawodiseya, uti: â€˜Uwitwa Amina, umuhamya w'indahemuka kandi w'umunyakuri, ari na we shingiro",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/3-eb05561534b57f18fd890948cfb2d463.mp3?version_id=387
10760,REV.3.15,Nzi ibyo ukora. Ntukonje kandi ntushyushye. Ubonye iyaba wari ukonje cyangwa ngo ube ushyushye! ,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/3-eb05561534b57f18fd890948cfb2d463.mp3?version_id=387
10761,REV.3.16,"None rero ubwo uri akazuyazi ukaba udakonje ntunashyuhe, ngiye kukuruka! ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/3-eb05561534b57f18fd890948cfb2d463.mp3?version_id=387
10762,REV.3.17,"Uravuga uti: â€œNdi umukire ndakungahaye, nta cyo nkennye na busa.â€ù Nyamara ntuzi ukuntu uri umutindi wo kubabarirwa, ntugira shinge na rugero, uri impumyi kandi wambaye ubusa. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/3-eb05561534b57f18fd890948cfb2d463.mp3?version_id=387
10763,REV.3.18,"Ni cyo gituma nkugÄ«ra inama yo kunguraho izahabu yatunganyijwe n'umuriro, maze ubone kuba umukungu ungureho n'imyambaro yera, kugira ngo uhishe ubwambure bwawe buteye isoni, kandi ungureho n'umuti wo gusÄ«ga ku maso, kugira ngo uhumuke urebe. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/3-eb05561534b57f18fd890948cfb2d463.mp3?version_id=387
10764,REV.3.19,Abo nkunda bose ndabacyaha nkabacishaho umunyafu. Nuko rero gira umwete wihane. ,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/3-eb05561534b57f18fd890948cfb2d463.mp3?version_id=387
10765,REV.3.20,"Dore mpagaze ku rugi ndakomanga, unyumva wese agakingura nzinjira iwe nsangire na we, na we kandi asangire nanjye. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/3-eb05561534b57f18fd890948cfb2d463.mp3?version_id=387
10766,REV.3.21,"Utsinda nzamuha kwicarana nanjye ku ntebe yanjye ya cyami, nk'uko nanjye natsinze nkicarana na Data ku ntebe ye ya cyami.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/3-eb05561534b57f18fd890948cfb2d463.mp3?version_id=387
10768,REV.3.22,â€œ â€˜Ufite amatwi yumva ngaho niyumve icyo Mwuka w'Imana abwira amatorero yayo!â€™ â€ù,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/3-eb05561534b57f18fd890948cfb2d463.mp3?version_id=387
10769,REV.4.1,Hanyuma ngira ntya mbona mu ijuru urugi rukinguye.,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10770,REV.4.1,"Uwo nari numvise bwa mbere ijwi rye ryarangiraga nk'iry'impanda, arambwira ati: â€œZamuka uze hano nkwereke ibigiye gukurikiraho.â€ù",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10772,REV.4.2,"Ako kanya Mwuka w'Imana anzaho, maze ndabonekerwa, mbona intebe ya cyami y'Imana mu ijuru, mbona n'Uyicayeho ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10773,REV.4.3,arabagirana nk'amabuye y'agaciro,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10774,REV.4.4,"Yari izengurutswe kandi n'izindi ntebe za cyami makumyabiri n'enye, zicaweho n'abakuru makumyabiri na bane bambaye imyenda yera, kandi batamirije amakamba y'izahabu. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10775,REV.4.5,"Kuri iyo ntebe ya cyami haturukaga imirabyo n'amajwi no guhinda kw'inkuba. Imbere y'iyo ntebe hari hateretswe amatara arindwi yaka umuriro, ari yo binyamwuka by'Imana. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10776,REV.4.6,"Imbere y'iyo ntebe hari igisa n'ikiyaga kigizwe n'ikirahuri, kibonerana nk'ibuye ry'isarabwayi.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10777,REV.4.6,"Imbere y'iyo ntebe n'ahayizengurutse hakaba ibyitwa ibinyabuzima bine, byuzuyeho amaso imbere n'inyuma. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10778,REV.4.7,"Ikinyabuzima cya mbere cyasaga n'intare, icya kabiri kigasa n'ikimasa, icya gatatu mu maso kigasa n'umuntu, naho icya kane kigasa na kagoma iguruka. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10779,REV.4.8,"Buri kinyabuzima cyari gifite amababa atandatu, kandi byose byari byuzuyeho amaso ku nda n'inyuma hose. Ijoro n'amanywa ntibituza kuririmba biti:",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10780,REV.4.8,"â€œUmuziranenge, Umuziranenge, Umuziranenge,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10781,REV.4.8,ni Nyagasani Imana Ishoborabyose.,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10782,REV.4.8,"Ni yo yahozeho kandi iriho, kandi igiye kuza.â€ù",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10784,REV.4.9,"Ibyo binyabuzima bine ni ko bihora biririmba biha ikuzo Imana ihoraho iteka ryose, yicaye kuri ya ntebe ya cyami, bikayubaha bikanayishimira. Uko bigize bityo kandi ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10785,REV.4.10,"ba bakuru makumyabiri na bane na bo bikubita imbere y'Iyicaye kuri ya ntebe ya cyami, bakaramya Ihoraho iteka ryose. Ubwo kandi bakaba banaze amakamba yabo imbere y'iyo ntebe, bakavuga bati:",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10787,REV.4.11,"â€œNyagasani Mana yacu,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10788,REV.4.11,"ni wowe ukwiye guhabwa ikuzo n'icyubahiro n'ububasha,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10789,REV.4.11,koko ni wowe waremye ibintu byose.,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10790,REV.4.11,"Byaremwe ku bushake bwawe,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10791,REV.4.11,ni wowe ubibeshaho.â€ù,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/4-4e30ce80d3ebba2e53266a92695d946a.mp3?version_id=387
10792,REV.5.1,"Nuko mbona umuzingo w'igitabo mu kiganza cy'iburyo cy'Iyicaye kuri ya ntebe ya cyami. Wari wanditswe imbere n'inyuma, kandi ufungishijwe ibimenyetso",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10793,REV.5.2,"Mbona n'umumarayika w'igihangange, warangururaga ijwi abaza ati: â€œNi nde ukwiriye gufungura uyu muzingo w'igitabo, akavanaho ibimenyetso biwufunze?â€ù ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10794,REV.5.3,"Nuko mu ijuru no ku isi ndetse n'ikuzimu, ntihagira n'umwe ubasha gufungura uwo muzingo w'igitabo ngo awurebemo. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10795,REV.5.4,Ndizwa cyane n'uko hatabonetse n'umwe ukwiriye gufungura uwo muzingo w'igitabo ngo awurebemo. ,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10796,REV.5.5,"Umwe muri ba bakuru arambwira ati: â€œWirira! Dore aratsinze ya ntare yo mu muryango wa Yuda, ari na we gishyitsi cya Dawidi.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10798,REV.5.6,Nuko mbona Umwana w'intama,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10799,REV.5.7,"Nuko Umwana w'intama araza, yakira uwo muzingo w'igitabo mu kuboko kw'iburyo kw'Iyicaye kuri ya ntebe ya cyami. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10800,REV.5.8,"Amaze kuwakira, bya binyabugingo bine na ba bakuru makumyabiri na bane bikubita imbere y'Umwana w'intama. Buri wese yari afite inanga n'inzabya za zahabu zuzuye imibavu, ari yo masengesho y'intore z'Imana. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10801,REV.5.9,Baririmbaga indirimbo nshya,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10802,REV.5.9,"â€œNi wowe ukwiriye kwakira uwo muzingo w'igitabo,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10803,REV.5.9,ukwiriye no kuvanaho ibimenyetso biwufunze.,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10804,REV.5.9,"Koko warishwe, amaraso yawe uyacunguza abantu,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10805,REV.5.9,"wabagaruriye Imana,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10806,REV.5.9,"wabavanye mu miryango yose no mu bavuga indimi izo ari zo zose,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10807,REV.5.9,wabavanye mu moko yose no mu mahanga yose.,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10809,REV.5.10,"Wabagize abantu b'ubwami bw'Imana,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10810,REV.5.10,"wabagize n'abatambyi ngo bakorere Imana yacu,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10811,REV.5.10,bityo bazima ingoma bategeke isi.â€ù,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10813,REV.5.11,"Ndongera ndareba numva ijwi ry'abamarayika, bari benshi cyane, ibihumbi n'ibihumbi. Bari bazengurutse ya ntebe ya cyami na bya binyabuzima na ba bakuru. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10814,REV.5.12,"Bavuga cyane bati: â€œUmwana w'intama wishwe ni we ukwiriye guharirwa ububasha n'ubukungu, n'ubwenge n'imbaraga, n'icyubahiro n'ikuzo no gusingizwa.â€ù",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10816,REV.5.13,"Nuko numva ibyaremwe byose biri mu ijuru no ku isi n'ikuzimu no mu nyanja, mbese iby'aho byose uko bingana bigira biti:",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10817,REV.5.13,â€œIyicaye kuri ya ntebe ya cyami,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10818,REV.5.13,"hamwe n'Umwana w'intama,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10819,REV.5.13,"nibahorane ibisingizo n'icyubahiro,",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10820,REV.5.13,ikuzo n'ububasha iteka ryose.â€ù,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10822,REV.5.14,Bya binyabuzima bine bikikiriza biti: â€œAmina.â€ù Na ba bakuru bakikubita hasi bakaramya.,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/5-f1928ab2bcec3473cada51d5279fddc6.mp3?version_id=387
10823,REV.6.1,"Hanyuma, mbona Umwana w'intama avanyeho kimwe muri bya bimenyetso bifunze wa muzingo w'igitabo, maze numva icya mbere muri bya binyabuzima bine kivuga cyane nk'inkuba ihinda, kigira kiti: â€œNgwino!â€ù ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/6-25ab1679430cc5083b58f2773f5735b9.mp3?version_id=387
10824,REV.6.2,Nuko ngira ntya mbona ifarasi y'igitare. Uwo ihetse yari afite umuheto maze ahabwa n'ikamba. Nuko agenda atsinda kandi agamije gutsinda.,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/6-25ab1679430cc5083b58f2773f5735b9.mp3?version_id=387
10826,REV.6.3,Umwana w'intama avanaho ikimenyetso cya kabiri. Nuko numva ikinyabuzima cya kabiri kigira kiti: â€œNgwino!â€ù ,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/6-25ab1679430cc5083b58f2773f5735b9.mp3?version_id=387
10827,REV.6.4,"Nuko indi farasi y'igaju iraza. Uwo ihetse atumwa guteza intambara ku isi, kugira ngo abantu basubiranemo bicane, ahabwa inkota nini.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/6-25ab1679430cc5083b58f2773f5735b9.mp3?version_id=387
10829,REV.6.5,Umwana w'intama avanaho ikimenyetso cya gatatu. Nuko numva ikinyabuzima cya gatatu kigira kiti: â€œNgwino!â€ù Ngo ngire ntya mbona ifarasi y'umukara. Uwo ihetse yari afite umunzani mu ntoki. ,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/6-25ab1679430cc5083b58f2773f5735b9.mp3?version_id=387
10830,REV.6.6,"Maze numva ikimeze nk'ijwi ry'umuntu uvugiye hagati muri bya binyabuzima bine, agira ati: â€œIkiro cy'ingano kigurwe igihembo cy'umubyizi, ibiro bitatu by'ingano zitwa bushoki",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/6-25ab1679430cc5083b58f2773f5735b9.mp3?version_id=387
10832,REV.6.7,"Umwana w'intama avanaho ikimenyetso cya kane, maze numva ikinyabuzima cya kane kigira kiti: â€œNgwino!â€ù ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/6-25ab1679430cc5083b58f2773f5735b9.mp3?version_id=387
10833,REV.6.8,"Ngo ngire ntya mbona ifarasi y'ikijuju. Uwo ihetse akitwa Rupfu kandi yari akurikiwe n'uwitwa Kuzimu. Bahabwa ubushobozi kuri kimwe cya kane cy'abatuye isi, kugira ngo babicishe inkota n'inzara n'indwara z'ibyorezo, n'inyamaswa z'inkazi.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/6-25ab1679430cc5083b58f2773f5735b9.mp3?version_id=387
10835,REV.6.9,"Umwana w'intama avanaho ikimenyetso cya gatanu. Nuko mbona munsi y'urutambiro abantu bapfuye, bishwe bahÅçrwa kwamamaza Ijambo ry'Imana no guhamya ibyayo. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/6-25ab1679430cc5083b58f2773f5735b9.mp3?version_id=387
10836,REV.6.10,"Bavugaga cyane baranguruye ijwi, bati: â€œDatabuja, wowe Muziranenge, wowe Munyakuri, uzageza ryari ko watinze gucira urubanza abatuye isi, no guhÅçrera amaraso yacu bamennye?â€ù ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/6-25ab1679430cc5083b58f2773f5735b9.mp3?version_id=387
10837,REV.6.11,"Nuko buri wese ahabwa ikanzu yera, kandi barabwirwa ngo bagende baruhuke ikindi gihe gito, kugeza ubwo umubare w'abagaragu bagenzi babo n'abavandimwe babo uzaba ushyitse, ari bo bagombaga kuzicwa kimwe na bo.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/6-25ab1679430cc5083b58f2773f5735b9.mp3?version_id=387
10839,REV.6.12,"Mbona Umwana w'intama avanaho ikimenyetso cya gatandatu. Habaho umutingito w'isi ukaze, izuba rihinduka umukara nk'umwambaro ugaragaza akababaro, n'ukwezi guhinduka umutuku nk'amaraso. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/6-25ab1679430cc5083b58f2773f5735b9.mp3?version_id=387
10840,REV.6.13,"Inyenyeri zihanuka ku ijuru, zigwa ku isi, nk'uko imbuto z'umutini zihanantuka zikiri mbisi, iyo zihuye n'umuyaga ukaze. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/6-25ab1679430cc5083b58f2773f5735b9.mp3?version_id=387
10841,REV.6.14,"Ijuru rikurwaho nk'uko bazinga umuzingo w'igitabo, n'imisozi yose n'ibirwa byose bikurwa aho byari biri. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/6-25ab1679430cc5083b58f2773f5735b9.mp3?version_id=387
10842,REV.6.15,"Abami batwara iyi si n'ibikomerezwa byayo, abagaba b'ingabo n'abakungu n'abanyambaraga, abakoreshwa agahato kimwe n'abigenga, bose biroha mu buvumo no mu bitare byo ku misozi ngo bihishe. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/6-25ab1679430cc5083b58f2773f5735b9.mp3?version_id=387
10843,REV.6.16,"Babwiraga imisozi n'ibitare bati: â€œNimutugweho muduhishe amaso y'Iyicaye kuri ya ntebe ya cyami, muduhishe n'uburakari bw'Umwana w'intama. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/6-25ab1679430cc5083b58f2773f5735b9.mp3?version_id=387
10844,REV.6.17,Uyu ni wo munsi ukaze w'uburakari bwabo. Ni nde uzawurokoka?â€ù,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/6-25ab1679430cc5083b58f2773f5735b9.mp3?version_id=387
10845,REV.7.1,"Hanyuma mbona abamarayika bane bahagaze mu mpande enye z'isi. Bari bafashe imiyaga ine ihaturuka, kugira ngo hatagira n'umwe muri yo uhuha ku isi cyangwa ku nyanja, cyangwa ku giti icyo ari cyo cyose. ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/7-0e574f6aaec2fdc83bc2d3aed6148364.mp3?version_id=387
10846,REV.7.2,"Mbona n'undi mumarayika uturutse iburasirazuba, afite ikashe yahawe n'Imana nzima. Nuko arangurura ijwi cyane, abwira ba bamarayika bane bari batumwe kwangiza isi n'inyanja ati: ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/7-0e574f6aaec2fdc83bc2d3aed6148364.mp3?version_id=387
10847,REV.7.3,"â€œNtimwangize isi cyangwa inyanja cyangwa ibiti, kugeza ubwo tuzaba tumaze gutera icyapa mu ruhanga rwa buri mugaragu w'Imana yacu.â€ù ",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/7-0e574f6aaec2fdc83bc2d3aed6148364.mp3?version_id=387
10848,REV.7.4,Numva ko umubare w'abashyizweho icyo kimenyetso ari ibihumbi ijana na mirongo ine na bine bo mu miryango yose ikomoka kuri Isiraheli.,http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/7-0e574f6aaec2fdc83bc2d3aed6148364.mp3?version_id=387
10850,REV.7.5,"Mu muryango wa Yuda, abashyizweho ikimenyetso ni ibihumbi cumi na bibiri.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/7-0e574f6aaec2fdc83bc2d3aed6148364.mp3?version_id=387
10851,REV.7.5,"Mu muryango wa Rubeni, abagishyizweho ni ibihumbi cumi na bibiri.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/7-0e574f6aaec2fdc83bc2d3aed6148364.mp3?version_id=387
10852,REV.7.5,"Mu muryango wa Gadi, ni ibihumbi cumi na bibiri.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/7-0e574f6aaec2fdc83bc2d3aed6148364.mp3?version_id=387
10854,REV.7.6,"Mu muryango wa AshÄ“ri, ni ibihumbi cumi na bibiri.",http//cdn-youversionapi.global.ssl.fastly.net/audio-bible-youversionapi/126/32k/REV/7-0e574f6aaec2fdc83bc2d3aed6148364.mp3?version_id=387
